TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
finger_biting	finger_biting		指を噛む	表情動作	手部动作						rgba(241, 229, 140, .4)
finger_in_mouth	finger_in_mouth		指を口に入れる	表情動作	手部动作						rgba(241, 229, 140, .4)
fingering_through_clothes	fingering_through_clothes		衣服を通して指で触る	表情動作	手部动作						rgba(241, 229, 140, .4)
fingers_together	fingers_together		指をくっつける	表情動作	手部动作						rgba(241, 229, 140, .4)
hair_twirling	hair_twirling		指で髪を巻く	表情動作	手部动作						rgba(241, 229, 140, .4)
hands_clasped	hands_clasped		両手を組む|両手を握りしめる	表情動作	手部动作						rgba(241, 229, 140, .4)
holding_hair	holding_hair		髪を握る|指で髪を回す	表情動作	手部动作						rgba(241, 229, 140, .4)
pointing	pointing		指で指す	表情動作	手部动作						rgba(241, 229, 140, .4)
sharp_fingernails	sharp_fingernails		鋭い爪	表情動作	手部动作						rgba(241, 229, 140, .4)
sleeves_past_fingers	sleeves_past_fingers		袖が指を超える	表情動作	手部动作						rgba(241, 229, 140, .4)
spread_fingers	spread_fingers		指を広げる	表情動作	手部动作						rgba(241, 229, 140, .4)
trigger_discipline	trigger_discipline		トリガーに指を置かない	表情動作	手部动作						rgba(241, 229, 140, .4)
w	w		手でWの形を作る	表情動作	手部动作						rgba(241, 229, 140, .4)
balancing	balancing		バランスを保つポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
curvy	curvy		魅力的なポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
multiple_views	multiple_views		複数の視点|複数のポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
pose	pose		ポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
ready_to_draw	ready_to_draw		抜刀の準備をするポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
trefoil	trefoil		尻を見せるポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
zombie_pose	zombie_pose		ゾンビのポーズ	表情動作	手部动作						rgba(241, 229, 140, .4)
beckoning	beckoning		手で招く	表情動作	手部动作						rgba(241, 229, 140, .4)
bunching_hair	bunching_hair		髪を束ねる	表情動作	手部动作						rgba(241, 229, 140, .4)
carrying	carrying		抱える	表情動作	手部动作						rgba(241, 229, 140, .4)
carrying_over_shoulder	carrying_over_shoulder		肩に担ぐ	表情動作	手部动作						rgba(241, 229, 140, .4)
carrying_under_arm	carrying_under_arm		脇に挟む	表情動作	手部动作						rgba(241, 229, 140, .4)
cheering	cheering		応援する	表情動作	手部动作						rgba(241, 229, 140, .4)
finger_to_mouth	finger_to_mouth		口元に手を当てる	表情動作	手部动作						rgba(241, 229, 140, .4)
cheek_pinching	cheek_pinching		ほっぺたをつねる	表情動作	手部动作						rgba(241, 229, 140, .4)
cheek_poking	cheek_poking		ほっぺたを突く	表情動作	手部动作						rgba(241, 229, 140, .4)
chin_stroking	chin_stroking		あごを撫でる	表情動作	手部动作						rgba(241, 229, 140, .4)
hair_pull	hair_pull		髪を引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
covering_mouth	covering_mouth		口を覆う	表情動作	手部动作						rgba(241, 229, 140, .4)
covering_xx	covering_xx		xxを覆う	表情動作	手部动作						rgba(241, 229, 140, .4)
self_fondle	self_fondle		自分を愛撫する	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_thighhigh	adjusting_thighhigh		タイハイを調整する	表情動作	手部动作						rgba(241, 229, 140, .4)
chin_rest	chin_rest		あごを支える	表情動作	手部动作						rgba(241, 229, 140, .4)
head_rest	head_rest		頭を支える	表情動作	手部动作						rgba(241, 229, 140, .4)
take	take		取る	表情動作	手部动作						rgba(241, 229, 140, .4)
_sheet_grab	_sheet_grab		シーツを掴む	表情動作	手部动作						rgba(241, 229, 140, .4)
groping	groping		触り回す	表情動作	手部动作						rgba(241, 229, 140, .4)
skirt_lift	skirt_lift		スカートをめくる	表情動作	手部动作						rgba(241, 229, 140, .4)
crotch_grab	crotch_grab		股間を掴む	表情動作	手部动作						rgba(241, 229, 140, .4)
covering_chest_by_hand	covering_chest_by_hand		手で胸を隠す	表情動作	手部动作						rgba(241, 229, 140, .4)
bangs_pinned_back	bangs_pinned_back		前髪を留める	表情動作	手部动作						rgba(241, 229, 140, .4)
clothes_lift	clothes_lift		衣類をめくり上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
dress_lift	dress_lift		ドレスをめくり上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
kimono_lift	kimono_lift		着物をめくり上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
lifted_by_another	lifted_by_another		他人に衣類をめくられる	表情動作	手部动作						rgba(241, 229, 140, .4)
lifted_by_self	lifted_by_self		自分で衣類をめくり上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
shirt_lift	shirt_lift		シャツを引き上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
skirt_basket	skirt_basket		スカートをめくり上げたときにできるバスケットの形	表情動作	手部动作						rgba(241, 229, 140, .4)
skirt_flip	skirt_flip		スカートをめくり上げる（突発的な状況を含む）	表情動作	手部动作						rgba(241, 229, 140, .4)
bikini_lift	bikini_lift		上に引き上げたビキニ	表情動作	手部动作						rgba(241, 229, 140, .4)
leg_lift	leg_lift		一本足を上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
lifting_person	lifting_person		人を抱き上げる	表情動作	手部动作						rgba(241, 229, 140, .4)
strap_lift	strap_lift		衣類のストラップを上に引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
wind_lift	wind_lift		風によるめくれ上がり|上昇気流	表情動作	手部动作						rgba(241, 229, 140, .4)
bikini_pull	bikini_pull		ビキニを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
cheek_pull	cheek_pull		ほっぺたを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
clothes_pull	clothes_pull		衣類を引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
dress_pull	dress_pull		ドレスの胸部分を剥ぎ取る	表情動作	手部动作						rgba(241, 229, 140, .4)
hair_pulled_back	hair_pulled_back		髪を後ろに引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
kimono_pull	kimono_pull		着物を剥ぎ取る	表情動作	手部动作						rgba(241, 229, 140, .4)
leotard_pull	leotard_pull		レオタードを剥ぎ取る	表情動作	手部动作						rgba(241, 229, 140, .4)
mask_pull	mask_pull		マスクを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
pants_pull	pants_pull		パンツを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
pulled_by_another	pulled_by_another		別の人に引っ張られる（または衣類を引っ張られる）	表情動作	手部动作						rgba(241, 229, 140, .4)
pulled_by_self	pulled_by_self		自分で衣類を引っ張り下ろす	表情動作	手部动作						rgba(241, 229, 140, .4)
pulling	pulling		引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
shirt_pull	shirt_pull		シャツを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
shorts_pull	shorts_pull		ショートパンツを脱ぐ	表情動作	手部动作						rgba(241, 229, 140, .4)
skirt_pull	skirt_pull		スカートを引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
swimsuit_pull	swimsuit_pull		水着を引っ張る	表情動作	手部动作						rgba(241, 229, 140, .4)
zipper_pull_tab	zipper_pull_tab		ファスナーの引き手を引く	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_clothes	adjusting_clothes		服の調整	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_eyewear	adjusting_eyewear		眼鏡の調整	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_gloves	adjusting_gloves		手袋の調整	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_hair	adjusting_hair		髪の調整	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_hat	adjusting_hat		帽子の整理	表情動作	手部动作						rgba(241, 229, 140, .4)
adjusting_swimsuit	adjusting_swimsuit		水着の調整	表情動作	手部动作						rgba(241, 229, 140, .4)
holding	holding		何かを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_animal	holding_animal		動物を抱いている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_arrow	holding_arrow		弓を引いている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_axe	holding_axe		斧を握っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_bag	holding_bag		バッグを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_ball	holding_ball		ボールを抱えている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_basket	holding_basket		バスケットを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_book	holding_book		本を抱えている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_bottle	holding_bottle		ボトルを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_bouquet	holding_bouquet		花束を手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_bow_(weapon)	holding_bow_(weapon)		弓を持っている（武器）	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_bowl	holding_bowl		両手でボウルを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_box	holding_box		箱を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_breath	holding_breath		息を止めている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_broom	holding_broom		ほうきを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_camera	holding_camera		カメラを手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_can	holding_can		缶を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_candy	holding_candy		キャンディを手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_card	holding_card		カードを手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_cat	holding_cat		猫を抱いている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_chopsticks	holding_chopsticks		箸を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_cigarette	holding_cigarette		タバコをくわえている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_clothes	holding_clothes		衣類を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_condom	holding_condom		コンドームを手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_cup	holding_cup		カップを手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_dagger	holding_dagger		短剣を手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_doll	holding_doll		人形を抱いている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_eyewear	holding_eyewear		眼鏡を持っている|眼鏡を外している	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_fan	holding_fan		扇子を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_flag	holding_flag		旗を手に持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_flower	holding_flower		花を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_food	holding_food		食べ物を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_fork	holding_fork		フォークを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_fruit	holding_fruit		果物を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_gift	holding_gift		ギフトを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_gun	holding_gun		銃を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_hands	holding_hands		手をつないでいる	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_hat	holding_hat		帽子を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_head	holding_head		頭を抱えている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_helmet	holding_helmet		ヘルメットを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_innertube	holding_innertube		インナーチューブを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_instrument	holding_instrument		楽器を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_knife	holding_knife		ナイフを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_leaf	holding_leaf		葉を持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_lollipop	holding_lollipop		ぺろぺろキャンディを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_mask	holding_mask		マスクを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
holding_microphone	holding_microphone		マイクを持っている	表情動作	手の動き（何かを持っている）						rgba(241, 229, 140, .4)
